illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[15.378800000000751],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[2.653900000000391],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.4212999999998033],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.1045000000000016],0,3,3,3,1,nature,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.3549000000003844],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2367000000001838],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.9362000000001842],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.6694999999999993],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.25060000000056],0,8,8,8,1,square,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.842299999999824],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8873999999994453],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.3529000000003748],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.4550000000000125],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.7882999999997935],0,13,13,13,1,tool,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8199000000003878],0,14,14,14,1,home,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.490000000000009],0,15,15,15,1,immature,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.671400000000375],0,16,16,16,1,home,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8855000000000075],0,17,17,17,1,fault,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.176200000000165],0,18,18,18,1,pillow,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8602000000001908],0,19,19,19,1,violin,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[0.9870999999996286],0,20,20,20,1,violin,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8389999999999986],0,21,21,21,1,tense,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8919999999999959],0,22,22,22,1,confident,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8047000000001958],0,23,23,23,1,bomb,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.7562999999998112],0,24,24,24,1,confident,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7714000000003978],0,25,25,25,1,butterfly,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.4127000000002],0,26,26,26,1,cheer,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8547999999998126],0,27,27,27,1,street,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.8013999999994326],0,28,28,28,1,cheer,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8026000000005524],0,29,29,29,1,taxi,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8537000000002024],0,30,30,30,1,adventure,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7040000000000077],0,31,31,31,1,crutch,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.9267999999998153],0,32,32,32,1,adventure,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8024000000003753],0,33,33,33,1,vest,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9225000000000136],0,34,34,34,1,taxi,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8199000000003593],0,35,35,35,1,brave,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8783000000007632],0,36,36,36,1,square,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.170799999999815],0,37,37,37,1,brave,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7490000000000236],0,38,38,38,1,unhappy,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6864000000003898],0,39,39,39,1,deformed,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6870999999996457],0,40,40,40,1,rifle,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.8201999999992609],0,41,41,41,1,deformed,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.651900000000353],0,42,42,42,1,tense,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7016000000005533],0,43,43,43,1,inferior,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7852000000002022],0,44,44,44,1,exercise,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.883799999999809],0,45,45,45,1,inferior,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6515999999996325],0,46,46,46,1,crutch,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6842999999998085],0,47,47,47,1,obesity,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8886000000005652],0,48,48,48,1,bless,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.1111000000005617],0,49,49,49,1,obesity,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6214999999999975],0,50,50,50,1,pistol,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.859499999999997],0,51,51,51,1,bored,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9087999999998146],0,52,52,52,1,pity,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7848000000007289],0,53,53,53,1,politeness,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.6772999999998319],0,54,54,54,1,pity,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.5850999999996134],0,55,55,55,1,beautiful,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8044999999999902],0,56,56,56,1,street,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.8222999999998137],0,57,57,57,1,beautiful,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6725999999996191],0,58,58,58,1,aroused,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7358000000007507],0,59,59,59,1,demon,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.771899999999448],0,60,60,60,1,aroused,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6175999999996407],0,61,61,61,1,cash,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7210000000000036],0,62,62,62,1,immature,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7559000000003664],0,63,63,63,1,cheer,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[0.9875000000000114],0,64,64,64,1,cheer,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7719000000003859],0,65,65,65,1,controlling,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7700000000000102],0,66,66,66,1,messy,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.772500000000008],0,67,67,67,1,cliff,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.936000000000007],0,68,68,68,1,butterfly,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[0.7707999999998094],0,69,69,69,1,cliff,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2874999999999943],0,70,70,70,1,erotic,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7022999999998092],0,71,71,71,1,vest,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7677000000001897],0,72,72,72,1,dazzle,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8214999999999861],0,73,73,73,1,disloyal,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.8682000000002006],0,74,74,74,1,dazzle,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7737000000001899],0,75,75,75,1,defiant,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8108999999994353],0,76,76,76,1,fault,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.7883000000007598],0,77,77,77,1,defiant,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8011999999992554],0,78,78,78,1,shotgun,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6094000000003632],0,79,79,79,1,revolt,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6759000000003823],0,80,80,80,1,unhappy,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.0241000000005727],0,81,81,81,1,revolt,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6597000000001856],0,82,82,82,1,car,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.6750999999996168],0,83,83,83,1,fight,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.751499999999993],0,84,84,84,1,obsession,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.7210999999996375],0,85,85,85,1,obsession,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7937999999998056],0,86,86,86,1,messy,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8052999999998178],0,87,87,87,1,anger,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.524200000000178],0,88,88,88,1,exercise,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.088800000000731],0,89,89,89,1,anger,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7990000000000066],0,90,90,90,1,suspicious,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.5748999999994453],0,91,91,91,1,politeness,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.470799999999798],0,92,92,92,1,suspicious,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7684000000003834],0,93,93,93,1,shark,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8197000000001822],0,94,94,94,1,detest,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[2.61959999999965],0,95,95,95,1,shark,d,1,Hit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.3367999999998119],0,96,96,96,1,cash,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1559999999999775],0,97,97,97,1,cancer,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8888999999994383],0,98,98,98,1,pistol,l,0,NoHit
,,,,,,,25, 250761,2021-12-23_10h37.21.389,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.10129999999981],0,99,99,99,1,cancer,d,1,Hit
